date,Rate
2019-12-08T00:00:00.000Z,39.8876
2019-12-09T00:00:00.000Z,39.8391
2019-12-10T00:00:00.000Z,39.7994
2019-12-11T00:00:00.000Z,39.8973
2019-12-12T00:00:00.000Z,40.6247
2019-12-13T00:00:00.000Z,40.282
2019-12-14T00:00:00.000Z,40.282
2019-12-15T00:00:00.000Z,40.3297
2019-12-16T00:00:00.000Z,40.0702
2019-12-17T00:00:00.000Z,39.7054
2019-12-18T00:00:00.000Z,39.5293
2019-12-19T00:00:00.000Z,39.3212
2019-12-20T00:00:00.000Z,39.2459
2019-12-21T00:00:00.000Z,39.2459
2019-12-22T00:00:00.000Z,39.2773
2019-12-23T00:00:00.000Z,39.0503
2019-12-24T00:00:00.000Z,39.0014
2019-12-25T00:00:00.000Z,39.0942
2019-12-26T00:00:00.000Z,39.2297
2019-12-27T00:00:00.000Z,39.4672
2019-12-28T00:00:00.000Z,39.4521
2019-12-29T00:00:00.000Z,39.4983
2019-12-30T00:00:00.000Z,39.3237
2019-12-31T00:00:00.000Z,39.3813
2020-01-01T00:00:00.000Z,39.865
2020-01-02T00:00:00.000Z,39.6298
2020-01-03T00:00:00.000Z,39.4554
2020-01-04T00:00:00.000Z,39.4554
2020-01-05T00:00:00.000Z,39.4469
2020-01-06T00:00:00.000Z,39.7207
2020-01-07T00:00:00.000Z,39.6899
2020-01-08T00:00:00.000Z,39.7752
2020-01-09T00:00:00.000Z,39.5538
2020-01-10T00:00:00.000Z,39.521
2020-01-11T00:00:00.000Z,39.5225
2020-01-12T00:00:00.000Z,39.4386
2020-01-13T00:00:00.000Z,39.2302
2020-01-14T00:00:00.000Z,39.4221
2020-01-15T00:00:00.000Z,39.4864
2020-01-16T00:00:00.000Z,39.72
2020-01-17T00:00:00.000Z,39.5835
2020-01-18T00:00:00.000Z,39.5835
2020-01-19T00:00:00.000Z,39.5432
2020-01-20T00:00:00.000Z,39.4589
2020-01-21T00:00:00.000Z,39.6587
2020-01-22T00:00:00.000Z,39.9341
2020-01-23T00:00:00.000Z,39.9996
2020-01-24T00:00:00.000Z,39.9242
2020-01-25T00:00:00.000Z,39.9242
2020-01-26T00:00:00.000Z,40.0342
2020-01-27T00:00:00.000Z,40.1044
2020-01-28T00:00:00.000Z,40.0622
2020-01-29T00:00:00.000Z,40.3366
2020-01-30T00:00:00.000Z,40.7345
2020-01-31T00:00:00.000Z,41.21
2020-02-01T00:00:00.000Z,41.21
2020-02-02T00:00:00.000Z,41.094
2020-02-03T00:00:00.000Z,40.3957
2020-02-04T00:00:00.000Z,40.3412
2020-02-05T00:00:00.000Z,40.284
2020-02-06T00:00:00.000Z,40.3084
2020-02-07T00:00:00.000Z,40.3705
2020-02-08T00:00:00.000Z,40.3705
2020-02-09T00:00:00.000Z,40.4302
2020-02-10T00:00:00.000Z,40.4247
2020-02-11T00:00:00.000Z,40.4295
2020-02-12T00:00:00.000Z,40.3854
2020-02-13T00:00:00.000Z,40.627
2020-02-14T00:00:00.000Z,40.7223
2020-02-15T00:00:00.000Z,40.7223
2020-02-16T00:00:00.000Z,40.6612
2020-02-17T00:00:00.000Z,40.5658
2020-02-18T00:00:00.000Z,40.5582
2020-02-19T00:00:00.000Z,40.3202
